Source	Target
DB00496	ENSG00000184984
DB00496	ENSG00000180720
DB00496	ENSG00000133019
DB00496	ENSG00000168539
DB00496	ENSG00000181072
DB01123	ENSG00000180210
DB01242	ENSG00000147246
DB01242	ENSG00000102468
DB01242	ENSG00000108576
DB01242	ENSG00000084207
DB01242	ENSG00000103546
DB01242	ENSG00000135914
DB00629	ENSG00000150594
DB06594	ENSG00000134640
DB06594	ENSG00000147246
DB06594	ENSG00000168412
DB01245	ENSG00000120903
DB01245	ENSG00000087085
DB01370	ENSG00000091513
DB01370	ENSG00000163399
DB01117	ENSG00000102967
DB06713	ENSG00000082175
DB06210	ENSG00000117400
DB00367	ENSG00000091831
DB00367	ENSG00000169083
DB00367	ENSG00000082175
DB00367	ENSG00000145545
DB00399	ENSG00000160752
DB00399	ENSG00000152904
DB02300	ENSG00000111424
DB00644	ENSG00000109163
DB00337	ENSG00000088832
DB00337	ENSG00000198793
DB00986	ENSG00000168539
DB00986	ENSG00000181072
DB00986	ENSG00000133019
DB01165	ENSG00000131747
DB08901	ENSG00000254087
DB08901	ENSG00000134853
DB08901	ENSG00000182866
DB08901	ENSG00000186716
DB08901	ENSG00000128052
DB08901	ENSG00000165731
DB08901	ENSG00000068078
DB08901	ENSG00000097007
DB08901	ENSG00000066468
DB08901	ENSG00000122025
DB08901	ENSG00000120156
DB08901	ENSG00000160867
DB08901	ENSG00000157404
DB08901	ENSG00000077782
DB08901	ENSG00000197122
DB01224	ENSG00000166736
DB01224	ENSG00000150594
DB01224	ENSG00000184984
DB01224	ENSG00000180720
DB01224	ENSG00000151577
DB01224	ENSG00000181072
DB01224	ENSG00000184160
DB01224	ENSG00000102468
DB01224	ENSG00000168830
DB01224	ENSG00000196639
DB01224	ENSG00000135312
DB01224	ENSG00000120907
DB01224	ENSG00000158748
DB01224	ENSG00000168539
DB01224	ENSG00000147246
DB01224	ENSG00000069696
DB01224	ENSG00000149295
DB01224	ENSG00000179546
DB01224	ENSG00000148680
DB01224	ENSG00000170214
DB01224	ENSG00000171873
DB01224	ENSG00000184845
DB01224	ENSG00000169676
DB01224	ENSG00000133019
DB01224	ENSG00000178394
DB08882	ENSG00000197635
DB01185	ENSG00000113580
DB01185	ENSG00000113494
DB01185	ENSG00000091831
DB01185	ENSG00000169083
DB01296	ENSG00000100985
DB01296	ENSG00000111537
DB01296	ENSG00000228321
DB01296	ENSG00000232810
DB01296	ENSG00000230108
DB01296	ENSG00000206439
DB01296	ENSG00000204490
DB01296	ENSG00000228849
DB01296	ENSG00000223952
DB01296	ENSG00000077150
DB00047	ENSG00000171105
DB00047	ENSG00000140443
DB00209	ENSG00000168539
DB04967	ENSG00000198900
DB04967	ENSG00000131747
DB04967	ENSG00000100823
DB05271	ENSG00000151577
DB05271	ENSG00000069696
DB05271	ENSG00000169676
DB05271	ENSG00000178394
DB05271	ENSG00000149295
DB05271	ENSG00000184845
DB00169	ENSG00000111424
DB01122	ENSG00000087085
DB00672	ENSG00000006071
DB00136	ENSG00000111424
DB00913	ENSG00000112038
DB00244	ENSG00000132170
DB00244	ENSG00000104365
DB00244	ENSG00000005381
DB00244	ENSG00000073756
DB00244	ENSG00000095303
DB00244	ENSG00000275565
DB00244	ENSG00000012779
DB00244	ENSG00000213341
DB01393	ENSG00000112033
DB01393	ENSG00000132170
DB01393	ENSG00000186951
DB06813	ENSG00000228716
DB06813	ENSG00000176890
DB01126	ENSG00000277893
DB01126	ENSG00000145545
DB04552	ENSG00000095303
DB04552	ENSG00000170890
DB04552	ENSG00000116711
DB04552	ENSG00000073756
DB04552	ENSG00000186510
DB04552	ENSG00000241119
DB00627	ENSG00000255398
DB00627	ENSG00000103485
DB00627	ENSG00000182782
DB00627	ENSG00000166741
DB00360	ENSG00000171759
DB00360	ENSG00000129167
DB00360	ENSG00000164867
DB00360	ENSG00000180176
DB00869	ENSG00000167434
DB00869	ENSG00000104267
DB00869	ENSG00000133742
DB00495	ENSG00000164362
DB06725	ENSG00000073756
DB06725	ENSG00000095303
DB01261	ENSG00000197635
DB00060	ENSG00000159110
DB00060	ENSG00000142166
DB00394	ENSG00000113580
DB01288	ENSG00000043591
DB01288	ENSG00000188778
DB01288	ENSG00000169252
DB00141	ENSG00000102032
DB00141	ENSG00000121578
DB00141	ENSG00000124357
DB00141	ENSG00000086062
DB00141	ENSG00000108784
DB00141	ENSG00000103174
DB00141	ENSG00000158850
DB00141	ENSG00000117411
DB01083	ENSG00000182333
DB01083	ENSG00000175535
DB01083	ENSG00000169710
DB00805	ENSG00000087085
DB00805	ENSG00000102468
DB00805	ENSG00000135914
DB00805	ENSG00000149295
DB00805	ENSG00000147246
DB00805	ENSG00000189221
DB00805	ENSG00000184845
DB00805	ENSG00000108576
DB00805	ENSG00000168539
DB01433	ENSG00000112038
DB01430	ENSG00000163399
DB04948	ENSG00000150594
DB00857	ENSG00000104549
DB01220	ENSG00000144852
DB06809	ENSG00000121966
DB00350	ENSG00000151704
DB00350	ENSG00000095303
DB00121	ENSG00000078070
DB00121	ENSG00000076555
DB00121	ENSG00000275176
DB00121	ENSG00000278540
DB00121	ENSG00000114054
DB00121	ENSG00000159267
DB00121	ENSG00000131844
DB00121	ENSG00000173599
DB00121	ENSG00000175198
DB00121	ENSG00000138074
DB00332	ENSG00000133019
DB00332	ENSG00000168539
DB00332	ENSG00000181072
DB01364	ENSG00000165646
DB01364	ENSG00000120907
DB01364	ENSG00000087085
DB01364	ENSG00000103546
DB00555	ENSG00000136531
DB00407	ENSG00000099937
DB00407	ENSG00000117601
DB00680	ENSG00000183873
DB06209	ENSG00000169313
DB01173	ENSG00000103546
DB01173	ENSG00000116032
DB01173	ENSG00000176884
DB01173	ENSG00000198785
DB01173	ENSG00000105464
DB01173	ENSG00000196639
DB01173	ENSG00000185313
DB00537	ENSG00000131747
DB00537	ENSG00000055118
DB00065	ENSG00000228321
DB00065	ENSG00000232810
DB00065	ENSG00000230108
DB00065	ENSG00000206439
DB00065	ENSG00000204490
DB00065	ENSG00000228849
DB00065	ENSG00000223952
DB00995	ENSG00000104365
DB00995	ENSG00000126432
DB06335	ENSG00000197635
DB01055	ENSG00000108691
DB01055	ENSG00000176974
DB01055	ENSG00000077498
DB00396	ENSG00000151623
DB00396	ENSG00000082175
DB00396	ENSG00000082556
DB00396	ENSG00000091831
DB00396	ENSG00000148795
DB01399	ENSG00000073756
DB01399	ENSG00000095303
DB01077	ENSG00000114573
DB01077	ENSG00000105426
DB00198	ENSG00000262243
DB00198	ENSG00000198848
DB00198	ENSG00000234846
DB00198	ENSG00000228691
DB00198	ENSG00000223957
DB00198	ENSG00000184494
DB00198	ENSG00000234343
DB00198	ENSG00000227315
DB00198	ENSG00000227129
DB00198	ENSG00000204386
DB00198	ENSG00000115488
DB00722	ENSG00000159640
DB00722	ENSG00000130234
DB01401	ENSG00000073756
DB01401	ENSG00000095303
DB01363	ENSG00000150594
DB01363	ENSG00000043591
DB01363	ENSG00000189221
DB01363	ENSG00000169252
DB01363	ENSG00000036565
DB01363	ENSG00000103546
DB01363	ENSG00000108576
DB01363	ENSG00000165646
DB01363	ENSG00000276996
DB01363	ENSG00000142319
DB01363	ENSG00000069535
DB01363	ENSG00000184160
DB01363	ENSG00000188778
DB01628	ENSG00000073756
DB00240	ENSG00000113580
DB04878	ENSG00000257335
DB06711	ENSG00000150594
DB06711	ENSG00000120907
DB05013	ENSG00000163932
DB05013	ENSG00000154229
DB00630	ENSG00000105426
DB00630	ENSG00000132334
DB00630	ENSG00000114573
DB00630	ENSG00000088179
DB00630	ENSG00000160752
DB00765	ENSG00000180176
DB01057	ENSG00000114200
DB00669	ENSG00000179097
DB00669	ENSG00000178394
DB00669	ENSG00000179546
DB00669	ENSG00000135312
DB00437	ENSG00000158125
DB01205	ENSG00000022355
DB01205	ENSG00000186297
DB01205	ENSG00000113327
DB00744	ENSG00000275565
DB00744	ENSG00000012779
DB00200	ENSG00000146085
DB00200	ENSG00000166126
DB00200	ENSG00000132763
DB00200	ENSG00000116984
DB00200	ENSG00000124275
DB00200	ENSG00000107611
DB00200	ENSG00000139428
DB00200	ENSG00000134827
DB00200	ENSG00000151611
DB00661	ENSG00000055118
DB00661	ENSG00000141837
DB00661	ENSG00000067191
DB00661	ENSG00000006283
DB00661	ENSG00000102001
DB00661	ENSG00000081248
DB00661	ENSG00000151067
DB00661	ENSG00000165995
DB00661	ENSG00000167535
DB00661	ENSG00000182389
DB00661	ENSG00000108576
DB00661	ENSG00000183873
DB00661	ENSG00000100346
DB00661	ENSG00000187486
DB00661	ENSG00000157388
DB00661	ENSG00000148408
DB00112	ENSG00000159189
DB00112	ENSG00000072694
DB00112	ENSG00000162747
DB00112	ENSG00000159403
DB00112	ENSG00000173369
DB00112	ENSG00000203747
DB00112	ENSG00000150337
DB00112	ENSG00000173372
DB00112	ENSG00000143226
DB00112	ENSG00000112715
DB00953	ENSG00000179546
DB00953	ENSG00000135312
DB00953	ENSG00000179097
DB00735	ENSG00000104549
DB01087	ENSG00000124588
DB01087	ENSG00000135480
DB00940	ENSG00000113749
DB00940	ENSG00000168539
DB01621	ENSG00000178394
DB01621	ENSG00000149295
DB01621	ENSG00000184845
DB01621	ENSG00000102468
DB00539	ENSG00000091831
DB00768	ENSG00000160678
DB00768	ENSG00000160307
DB00768	ENSG00000196754
DB00768	ENSG00000196639
DB00768	ENSG00000189171
DB00768	ENSG00000163221
DB06366	ENSG00000141736
DB00530	ENSG00000146648
DB00530	ENSG00000144852
DB00875	ENSG00000102468
DB00875	ENSG00000120907
DB00875	ENSG00000149295
DB00875	ENSG00000184845
DB00875	ENSG00000168539
DB01031	ENSG00000133742
DB01031	ENSG00000104267
DB01071	ENSG00000196639
DB00449	ENSG00000169252
DB00449	ENSG00000114200
DB00449	ENSG00000087085
DB00449	ENSG00000120907
DB00449	ENSG00000150594
DB00855	ENSG00000148218
DB01283	ENSG00000073756
DB01283	ENSG00000095303
DB06626	ENSG00000037280
DB06626	ENSG00000128052
DB06626	ENSG00000102755
DB04574	ENSG00000091831
DB04574	ENSG00000140009
DB00687	ENSG00000151623
DB00687	ENSG00000113580
DB00687	ENSG00000169083
DB00952	ENSG00000135312
DB00952	ENSG00000179546
DB00952	ENSG00000178394
DB00952	ENSG00000179097
DB00524	ENSG00000070915
DB00147	ENSG00000160209
DB00091	ENSG00000196262
DB00091	ENSG00000164615
DB00091	ENSG00000188386
DB00091	ENSG00000108179
DB00235	ENSG00000172572
DB01217	ENSG00000137869
DB00254	ENSG00000159339
DB00254	ENSG00000280908
DB00254	ENSG00000166710
DB00254	ENSG00000273686
DB00223	ENSG00000113580
DB08954	ENSG00000273079
DB08954	ENSG00000176884
DB00728	ENSG00000120903
DB00728	ENSG00000166736
DB00728	ENSG00000181072
DB00511	ENSG00000163399
DB04839	ENSG00000169083
DB00794	ENSG00000101204
DB00794	ENSG00000120251
DB00794	ENSG00000011677
DB00794	ENSG00000274542
DB00794	ENSG00000175344
DB00794	ENSG00000151834
DB00794	ENSG00000109158
DB00794	ENSG00000186297
DB00794	ENSG00000164418
DB00794	ENSG00000022355
DB00794	ENSG00000145863
DB00171	ENSG00000173020
DB00171	ENSG00000141385
DB00171	ENSG00000139567
DB00171	ENSG00000164742
DB00171	ENSG00000143322
DB00171	ENSG00000069431
DB00171	ENSG00000160179
DB00171	ENSG00000135503
DB00171	ENSG00000115170
DB00171	ENSG00000097007
DB00171	ENSG00000165029
DB00171	ENSG00000151726
DB00171	ENSG00000138395
DB00171	ENSG00000159593
DB00171	ENSG00000132356
DB00171	ENSG00000142208
DB00171	ENSG00000120868
DB00171	ENSG00000085563
DB00171	ENSG00000171094
DB00171	ENSG00000151729
DB00171	ENSG00000076685
DB00171	ENSG00000070669
DB00171	ENSG00000135409
DB00171	ENSG00000131069
DB00171	ENSG00000154930
DB00171	ENSG00000023839
DB00171	ENSG00000198356
DB00171	ENSG00000073734
DB00171	ENSG00000061938
DB00171	ENSG00000078061
DB00171	ENSG00000130707
DB00171	ENSG00000100077
DB00171	ENSG00000006071
DB01576	ENSG00000120907
DB01576	ENSG00000170214
DB01576	ENSG00000276996
DB01576	ENSG00000142319
DB01576	ENSG00000103546
DB01576	ENSG00000146399
DB01576	ENSG00000165646
DB00541	ENSG00000127824
DB00541	ENSG00000235067
DB00541	ENSG00000229684
DB00541	ENSG00000183311
DB00541	ENSG00000227739
DB00541	ENSG00000196230
DB00541	ENSG00000224156
DB00541	ENSG00000232421
DB00541	ENSG00000232575
DB00264	ENSG00000043591
DB00264	ENSG00000169252
DB00428	ENSG00000163581
DB01025	ENSG00000113578
DB01025	ENSG00000164399
DB01025	ENSG00000163221
DB01025	ENSG00000189171
DB01280	ENSG00000101868
DB00110	ENSG00000072694
DB00110	ENSG00000159189
DB00110	ENSG00000173372
DB00110	ENSG00000173369
DB00110	ENSG00000150337
DB00110	ENSG00000143226
DB00110	ENSG00000162747
DB00110	ENSG00000203747
DB00110	ENSG00000159403
DB01204	ENSG00000131747
DB01625	ENSG00000133019
DB01625	ENSG00000180720
DB00041	ENSG00000147168
DB00041	ENSG00000100385
DB00041	ENSG00000134460
DB00600	ENSG00000077498
DB01207	ENSG00000059377
DB01207	ENSG00000006638
DB00944	ENSG00000087085
DB00944	ENSG00000114200
DB08875	ENSG00000165731
DB08875	ENSG00000105976
DB08875	ENSG00000128052
DB06822	ENSG00000115232
DB06822	ENSG00000117601
DB06822	ENSG00000107562
DB00051	ENSG00000203747
DB00051	ENSG00000182326
DB00051	ENSG00000159403
DB00051	ENSG00000150337
DB00051	ENSG00000072694
DB00051	ENSG00000173372
DB00051	ENSG00000143226
DB00051	ENSG00000162747
DB00051	ENSG00000228321
DB00051	ENSG00000232810
DB00051	ENSG00000230108
DB00051	ENSG00000206439
DB00051	ENSG00000204490
DB00051	ENSG00000228849
DB00051	ENSG00000223952
DB00051	ENSG00000159189
DB00051	ENSG00000173369
DB05773	ENSG00000141736
DB00900	ENSG00000198805
DB00285	ENSG00000103546
DB00285	ENSG00000108576
DB00285	ENSG00000276996
DB00285	ENSG00000142319
DB00707	ENSG00000130164
DB00707	ENSG00000150337
DB00814	ENSG00000095303
DB00814	ENSG00000073756
DB00227	ENSG00000005844
DB00227	ENSG00000196591
DB00227	ENSG00000113161
DB00872	ENSG00000126895
DB00872	ENSG00000166148
DB00490	ENSG00000149295
DB00490	ENSG00000178394
DB06262	ENSG00000120907
DB06262	ENSG00000169252
DB06262	ENSG00000171873
DB06262	ENSG00000170214
DB06262	ENSG00000184160
DB06262	ENSG00000150594
DB06262	ENSG00000043591
DB06262	ENSG00000188778
DB06262	ENSG00000171759
DB08813	ENSG00000170345
DB08813	ENSG00000117601
DB08813	ENSG00000136997
DB08813	ENSG00000174175
DB00882	ENSG00000091831
DB00996	ENSG00000148408
DB00996	ENSG00000176884
DB00996	ENSG00000163485
DB00996	ENSG00000007402
DB00996	ENSG00000153956
DB00128	ENSG00000125166
DB00128	ENSG00000004864
DB00128	ENSG00000115840
DB00128	ENSG00000243989
DB00128	ENSG00000198363
DB00128	ENSG00000120053
DB00128	ENSG00000130707
DB00128	ENSG00000106688
DB00128	ENSG00000132744
DB00128	ENSG00000035687
DB00128	ENSG00000185100
DB00128	ENSG00000115866
DB00128	ENSG00000117593
DB00128	ENSG00000090382
DB00128	ENSG00000070669
DB00128	ENSG00000128050
DB00128	ENSG00000108381
DB00128	ENSG00000129538
DB00128	ENSG00000084774
DB00128	ENSG00000162174
DB00255	ENSG00000140009
DB00255	ENSG00000196482
DB00255	ENSG00000091831
DB00883	ENSG00000169418
DB00880	ENSG00000104267
DB00880	ENSG00000070915
DB00880	ENSG00000133742
DB00880	ENSG00000167434
DB01034	ENSG00000169710
DB01252	ENSG00000132170
DB01252	ENSG00000006071
DB00612	ENSG00000043591
DB00612	ENSG00000169252
DB05259	ENSG00000196126
DB01237	ENSG00000196639
DB00668	ENSG00000228321
DB00668	ENSG00000232810
DB00668	ENSG00000230108
DB00668	ENSG00000206439
DB00668	ENSG00000204490
DB00668	ENSG00000228849
DB00668	ENSG00000223952
DB00668	ENSG00000169252
DB00668	ENSG00000120907
DB00668	ENSG00000170214
DB00668	ENSG00000188778
DB00668	ENSG00000043591
DB00668	ENSG00000171759
DB00668	ENSG00000150594
DB00668	ENSG00000184160
DB00668	ENSG00000171873
DB00231	ENSG00000151834
DB00231	ENSG00000011677
DB00231	ENSG00000109158
DB00231	ENSG00000111886
DB00231	ENSG00000146276
DB00231	ENSG00000163285
DB00231	ENSG00000100300
DB00231	ENSG00000145863
DB00231	ENSG00000183185
DB00231	ENSG00000166206
DB00231	ENSG00000163288
DB00231	ENSG00000022355
DB00231	ENSG00000113327
DB00231	ENSG00000186297
DB00231	ENSG00000187730
DB00231	ENSG00000094755
DB00231	ENSG00000268089
DB00231	ENSG00000182256
DB00231	ENSG00000102287
DB00231	ENSG00000145864
DB01354	ENSG00000109158
DB01354	ENSG00000164418
DB01354	ENSG00000022355
DB01354	ENSG00000151834
DB01354	ENSG00000101204
DB01354	ENSG00000274542
DB01354	ENSG00000175344
DB01354	ENSG00000011677
DB01354	ENSG00000186297
DB01354	ENSG00000145863
DB01354	ENSG00000120251
DB00528	ENSG00000108878
DB00724	ENSG00000196664
DB00724	ENSG00000101916
DB00545	ENSG00000114200
DB00545	ENSG00000087085
DB01030	ENSG00000184428
DB01030	ENSG00000198900
DB00542	ENSG00000159640
DB00415	ENSG00000163406
DB00415	ENSG00000120156
DB00415	ENSG00000088386
DB00673	ENSG00000115353
DB00829	ENSG00000022355
DB00829	ENSG00000102287
DB00829	ENSG00000011677
DB00829	ENSG00000094755
DB00829	ENSG00000111886
DB00829	ENSG00000268089
DB00829	ENSG00000166206
DB00829	ENSG00000100300
DB00829	ENSG00000186297
DB00829	ENSG00000113327
DB00829	ENSG00000151834
DB00829	ENSG00000182256
DB00829	ENSG00000145864
DB00829	ENSG00000187730
DB00829	ENSG00000183185
DB00829	ENSG00000163288
DB00829	ENSG00000146276
DB00829	ENSG00000163285
DB01124	ENSG00000151704
DB01124	ENSG00000006071
DB00602	ENSG00000145451
DB00602	ENSG00000166206
DB01544	ENSG00000151834
DB01544	ENSG00000109158
DB01544	ENSG00000145863
DB01544	ENSG00000011677
DB01544	ENSG00000186297
DB01544	ENSG00000100300
